token,rating-human,specificity1,specificity2,specificity3
littleness,2.32,2.7742358153812323,2.7431999656679418,1.8571428571428572
juniper,4.41,3.3703959149079794,3.396650494750662,2.428571428571429
garnishment,3.68,3.2798623546250893,3.2946765198664267,2.2857142857142856
infinitive,1.27,3.1893287943421993,3.195933412078814,2.2857142857142856
oscilloscope,4.63,3.1893287943421993,3.1991642791754358,2.142857142857143
fierceness,2.11,2.9177281134935296,2.8997040887159753,1.8571428571428572
sunburst,3.84,3.5514630354737595,3.5941367103258877,2.7142857142857144
shakedown,2.73,3.2798623546250893,3.2946765198664267,2.2857142857142856
time,3.07,3.008261673776419,2.998447196503588,1.8571428571428572
hatred,2.0,2.5640233982381204,2.5139255695193925,1.8571428571428572
spinster,3.58,3.5514630354737595,3.5442978045507396,2.7142857142857144
number,3.3,2.721277077560879,2.685438950407521,1.8571428571428572
spider,4.97,3.057201253911867,3.055055465547683,2.428571428571429
dermatologist,4.21,3.732530156039539,3.7417840201259653,3.0
showgirl,4.44,3.4609294751908695,3.4455546967631263,2.571428571428571
spender,3.48,3.4609294751908695,3.4455546967631263,2.571428571428571
bumpiness,3.39,3.0987952340593092,3.097190304291201,2.0
demonstration,3.75,2.7637812517584495,2.7317973863412313,2.2857142857142856
discontinuation,1.96,3.0458364962299025,3.0394292890307804,2.2857142857142856
conversationalist,2.7,3.317437177078572,3.289050573715093,2.571428571428571
darkness,3.85,2.5827141311926693,2.5343111707660055,1.7142857142857144
jugular,4.19,3.1893287943421993,3.1991642791754358,2.428571428571429
voyeurism,2.14,3.1893287943421993,3.1991642791754358,2.142857142857143
alteration,3.21,2.255666783618158,2.1776072988241353,1.7142857142857144
townsfolk,3.82,2.798049256624254,2.7691728003550384,1.8571428571428572
positioning,2.37,2.6732476914755594,2.633054278553619,1.8571428571428572
scathe,2.0,2.9351689582667913,2.9187264624119944,2.142857142857143
connection,3.0,2.3453814552098042,2.2754572614169746,1.4285714285714286
synopsis,2.76,2.8271945532106395,2.8009609809283624,1.8571428571428572
straggler,3.57,3.4609294751908695,3.4455546967631263,2.571428571428571
whammy,2.16,3.008261673776419,2.998447196503588,1.8571428571428572
unbelief,1.56,2.7742358153812323,2.7431999656679418,1.7142857142857144
drumstick,4.96,2.8647693756641224,2.841943073455555,1.8571428571428572
dash,3.39,2.9177281134935296,2.8997040887159753,1.7142857142857144
seamanship,2.79,2.9177281134935296,2.8997040887159753,1.8571428571428572
training,3.3,2.5777847794576356,2.5289348273594876,1.8571428571428572
parrot,5.0,2.979116377190034,2.9698898830268865,2.428571428571429
chancellery,3.04,3.1893287943421993,3.1991642791754358,2.142857142857143
derby,4.07,3.4609294751908695,3.495393602538275,2.571428571428571
fighter,3.96,2.6732476914755594,2.5864462398750927,2.142857142857143
renown,1.68,3.0987952340593092,3.097190304291201,2.0
lodge,4.0,3.2798623546250893,3.2480684811879006,2.2857142857142856
wisecrack,2.92,3.008261673776419,2.998447196503588,1.8571428571428572
pea,4.9,2.9177281134935296,2.902934955812597,2.142857142857143
procreation,2.71,2.8271945532106395,2.8041918480249843,1.8571428571428572
cache,3.8,3.1893287943421993,3.1991642791754358,2.142857142857143
varnish,4.12,2.9177281134935296,2.902934955812597,2.0
pigmentation,3.63,3.008261673776419,3.00167806360021,1.8571428571428572
custody,3.03,3.0987952340593092,3.097190304291201,2.0
energy,3.11,2.3931390153486705,2.330776325355335,1.8571428571428572
astigmatism,3.15,3.4079707373614623,3.4344017201812322,2.7142857142857144
lovemaking,4.0,3.008261673776419,3.00167806360021,1.8571428571428572
evangelism,1.93,3.0987952340593092,3.097190304291201,2.142857142857143
kin,4.1,3.1893287943421993,3.1493253734002877,2.2857142857142856
temptress,3.08,3.4609294751908695,3.4455546967631263,2.571428571428571
edibles,3.86,2.8271945532106395,2.8041918480249843,1.7142857142857144
consultation,2.19,3.0987952340593092,3.097190304291201,2.0
trousers,4.93,2.9399190205891954,2.927138125606561,2.428571428571429
audit,3.15,2.9553029359470124,2.9406861812431675,2.0
celery,4.8,3.2798623546250893,3.297907386963049,2.2857142857142856
spaniel,4.7,3.6795714182101324,3.7338619106406927,3.4285714285714284
nullification,2.14,3.1893287943421993,3.195933412078814,2.142857142857143
hair,4.97,2.553568834606284,2.505753857289304,2.0
scholar,3.5,2.7011430998806576,2.616871192897822,2.2857142857142856
czar,4.14,3.732530156039539,3.7417840201259653,3.0
stem,4.63,3.0987952340593092,3.097190304291201,2.0
branch,4.9,2.979116377190034,2.9666590159302646,2.142857142857143
tightness,2.79,3.0987952340593092,3.097190304291201,2.0
wrongness,1.41,3.008261673776419,2.998447196503588,1.8571428571428572
badminton,4.7,3.2798623546250893,3.2946765198664267,2.571428571428571
estate,4.11,2.6837022550983427,2.644456857880329,1.7142857142857144
councilman,4.26,3.5514630354737595,3.5442978045507396,2.7142857142857144
comma,4.65,3.1893287943421993,3.195933412078814,2.142857142857143
nursing,3.76,3.1893287943421993,3.195933412078814,2.142857142857143
robbery,3.93,3.173944878975329,3.179154489345586,2.571428571428571
eyedrop,4.81,3.008261673776419,2.998447196503588,1.8571428571428572
stern,2.86,3.1893287943421993,3.1991642791754358,2.142857142857143
culprit,3.39,3.3703959149079794,3.3468115889755135,2.428571428571429
computerization,2.18,3.641996595756649,3.6896489510168786,2.857142857142857
bandwagon,3.29,3.2798623546250893,3.2946765198664267,2.2857142857142856
nutcracker,4.81,3.3703959149079794,3.396650494750662,2.428571428571429
contagion,2.79,3.035381932607119,3.0280267097040703,2.571428571428571
corridor,4.72,3.008261673776419,3.00167806360021,2.142857142857143
hypnotherapy,2.74,3.5514630354737595,3.5909058432292658,2.7142857142857144
loot,4.5,3.008261673776419,2.998447196503588,1.8571428571428572
excrement,4.43,2.909809791078183,2.984245565755673,2.2857142857142856
overtime,2.8,3.008261673776419,2.998447196503588,1.8571428571428572
plasticity,2.44,2.6837022550983427,2.644456857880329,1.7142857142857144
probe,3.62,3.1893287943421993,3.195933412078814,2.2857142857142856
colloquialism,1.88,2.9177281134935296,2.8997040887159753,1.7142857142857144
addiction,2.85,2.754101837701011,2.7212402468367687,1.8571428571428572
partridge,4.0,3.1893287943421993,3.1991642791754358,2.142857142857143
expertise,1.64,2.7742358153812323,2.7431999656679418,1.7142857142857144
allegation,1.79,3.008261673776419,2.998447196503588,2.142857142857143
milk,4.92,3.3348780218608876,3.0673210057516984,3.0
strangulation,3.95,3.4609294751908695,3.4921627354416525,2.571428571428571
unison,2.96,3.0987952340593092,3.097190304291201,2.0
emulsion,3.43,3.2798623546250893,3.387854349667118,2.2857142857142856
airline,4.0,3.3703959149079794,3.396650494750662,2.428571428571429
chemicals,4.14,2.246163515666243,2.2604201080866724,2.142857142857143
sponsor,3.28,3.083411318692439,3.033803342879446,2.428571428571429
nickel,4.79,3.2798623546250893,3.387854349667118,2.2857142857142856
cockfight,4.43,3.0987952340593092,3.097190304291201,2.0
percept,1.87,2.6169821360584744,2.5716865847798127,1.8571428571428572
insurgence,2.2,3.1893287943421993,3.195933412078814,2.142857142857143
swastika,4.29,3.9135972766053198,3.985878274379717,3.2857142857142856
ultrasound,3.97,3.1893287943421993,3.1991642791754358,2.142857142857143
spud,4.76,3.387836759681241,3.415672868446681,2.857142857142857
intentionality,2.03,3.008261673776419,2.998447196503588,1.8571428571428572
supplication,2.29,3.0987952340593092,3.097190304291201,2.142857142857143
lethality,2.0,2.8271945532106395,2.8009609809283624,1.7142857142857144
copperhead,4.73,3.732530156039539,3.7916229259011134,3.0
brotherhood,2.58,2.8271945532106395,2.8009609809283624,1.5714285714285714
ox,4.86,4.00413083688821,4.0878522492639515,3.4285714285714284
category,2.82,2.2704360516428572,2.19371583824055,1.5714285714285714
hospitality,2.15,3.0987952340593092,3.097190304291201,2.0
skateboard,4.86,3.5514630354737595,3.5941367103258877,2.7142857142857144
foxhunt,4.17,3.4609294751908695,3.4921627354416525,2.571428571428571
statistician,3.88,3.3703959149079794,3.3468115889755135,2.428571428571429
reenactment,3.07,3.641996595756649,3.7828267808175693,2.857142857142857
bigotry,2.38,3.008261673776419,2.998447196503588,1.8571428571428572
tomato,5.0,3.008261673776419,3.00167806360021,2.142857142857143
taillight,4.86,3.2798623546250893,3.297907386963049,2.2857142857142856
toothpaste,4.97,3.641996595756649,3.7828267808175693,2.857142857142857
turnstile,4.36,3.3703959149079794,3.396650494750662,2.428571428571429
fjord,4.36,2.9177281134935296,2.902934955812597,1.7142857142857144
stupidity,2.55,2.5931686948154526,2.545713750092716,1.7142857142857144
audio,3.5,2.8271945532106395,2.8009609809283624,1.5714285714285714
skirt,4.82,3.0987952340593092,3.100421171387823,2.0
scribe,4.04,3.3703959149079794,3.3468115889755135,2.428571428571429
gang,4.43,2.8271945532106395,2.8009609809283624,1.8571428571428572
pillbox,4.96,3.5514630354737595,3.5941367103258877,2.7142857142857144
ways,2.0,3.008261673776419,3.00167806360021,1.8571428571428572
moose,4.97,3.8230637163224293,3.8903660336887262,3.142857142857143
bloke,3.89,3.1893287943421993,3.1493253734002877,2.2857142857142856
pole,4.66,2.754101837701011,2.724471113933391,2.142857142857143
flares,4.5,2.8271945532106395,2.8009609809283624,1.5714285714285714
aesthetics,2.22,3.2798623546250893,3.2946765198664267,2.2857142857142856
chivalry,1.88,3.0987952340593092,3.097190304291201,2.0
acne,4.89,3.2798623546250893,3.2946765198664267,2.7142857142857144
powder,4.76,2.8271945532106395,2.8041918480249843,1.5714285714285714
pallet,4.59,3.0987952340593092,3.097190304291201,2.0
stabilizer,3.25,3.2798623546250893,3.387854349667118,2.2857142857142856
cardholder,4.07,3.3703959149079794,3.3468115889755135,2.428571428571429
paramedics,4.37,3.4609294751908695,3.4455546967631263,2.571428571428571
urologist,4.63,3.732530156039539,3.7417840201259653,3.0
intention,1.7,2.754101837701011,2.7212402468367687,1.8571428571428572
embroidery,4.63,3.1893287943421993,3.195933412078814,2.142857142857143
demo,3.66,2.4921805709097793,2.4355680629783927,1.5714285714285714
hypnotist,4.07,3.3703959149079794,3.3468115889755135,2.428571428571429
skier,4.32,3.2269036167956826,3.19030746592748,2.428571428571429
polarity,2.19,2.8271945532106395,2.8009609809283624,1.5714285714285714
catheterization,3.48,3.2798623546250893,3.2946765198664267,2.2857142857142856
transformer,3.75,2.9351689582667913,2.9219573295086168,2.142857142857143
caravan,4.37,3.2798623546250893,3.1238809520353548,2.2857142857142856
assertion,2.2,2.5827141311926693,2.5343111707660055,1.8571428571428572
steamship,4.63,3.2507170580387044,3.266119206389725,2.571428571428571
cavity,4.5,2.707515696341364,2.673660559664048,1.8571428571428572
counselor,4.24,3.3703959149079794,3.3468115889755135,2.571428571428571
incompatibility,1.79,2.9177281134935296,2.8997040887159753,1.7142857142857144
embargo,3.0,3.641996595756649,3.6896489510168786,2.857142857142857
mint,4.54,2.7742358153812323,2.7431999656679418,1.7142857142857144
crossword,4.48,3.3703959149079794,3.396650494750662,2.428571428571429
ventilation,3.48,3.2798623546250893,3.2946765198664267,2.2857142857142856
surveyor,3.85,3.1363700565127925,3.091564358139867,2.2857142857142856
lobbyist,3.71,3.3703959149079794,3.3468115889755135,2.428571428571429
grandson,4.3,3.4609294751908695,3.4455546967631263,2.571428571428571
dab,3.6,3.008261673776419,2.998447196503588,1.8571428571428572
rainwater,4.64,3.8230637163224293,3.5997751862541643,3.142857142857143
beefsteak,4.76,2.8356240790867906,2.8133857599788534,2.142857142857143
sternness,2.11,3.008261673776419,2.998447196503588,1.8571428571428572
facade,3.19,3.0987952340593092,3.100421171387823,2.142857142857143
lingo,2.27,2.8647693756641224,2.841943073455555,1.8571428571428572
headstone,4.39,3.008261673776419,3.00167806360021,2.0
sting,4.41,3.1893287943421993,3.195933412078814,2.142857142857143
exerciser,4.3,2.8761341333460875,2.857569249972457,2.142857142857143
timing,2.86,2.5931686948154526,2.545713750092716,1.8571428571428572
ride,3.75,3.1893287943421993,3.195933412078814,2.428571428571429
piazza,3.5,3.1893287943421993,3.1991642791754358,2.142857142857143
convention,3.28,2.9177281134935296,2.8997040887159753,1.8571428571428572
disco,3.63,3.1893287943421993,3.195933412078814,2.142857142857143
wastebasket,4.63,3.0987952340593092,3.100421171387823,2.0
filmmaker,4.38,3.1893287943421993,3.1493253734002877,2.428571428571429
governor,4.07,3.035381932607119,2.981418671025544,2.428571428571429
discourse,2.87,2.8271945532106395,2.8009609809283624,1.7142857142857144
mode,2.46,2.3873842379285666,2.3212688398963057,1.5714285714285714
meat,4.9,2.22701529600804,2.1495885727259383,1.7142857142857144
bowels,4.33,3.008261673776419,3.00167806360021,1.8571428571428572
cones,4.57,2.9177281134935296,2.902934955812597,1.7142857142857144
stubbornness,2.36,2.9177281134935296,2.8997040887159753,1.7142857142857144
alum,3.96,4.094664397171099,4.276542319755634,3.5714285714285716
chicken,4.8,2.9177281134935296,2.902934955812597,2.142857142857143
suggestion,2.23,2.8647693756641224,2.841943073455555,1.8571428571428572
doom,1.5,3.008261673776419,2.998447196503588,1.8571428571428572
clarinet,4.92,3.3703959149079794,3.396650494750662,2.7142857142857144
wounds,4.19,2.9666676936289775,2.953081490663448,2.2857142857142856
gashes,4.4,3.3703959149079794,3.3934196276540396,2.428571428571429
defiler,2.83,3.2798623546250893,3.2480684811879006,2.2857142857142856
braggart,3.15,3.4609294751908695,3.4455546967631263,2.571428571428571
houseful,3.05,2.9177281134935296,2.8997040887159753,1.7142857142857144
piracy,2.81,3.641996595756649,3.6896489510168786,2.857142857142857
washerwoman,3.92,3.3703959149079794,3.3468115889755135,2.428571428571429
scene,3.93,2.7742358153812323,2.746430832764564,1.8571428571428572
pardon,2.24,2.9553029359470124,2.9406861812431675,2.0
chariot,4.86,3.5514630354737595,3.5941367103258877,2.7142857142857144
promotion,3.21,2.4295424190319874,2.367249908213509,1.5714285714285714
agony,2.38,3.0987952340593092,3.097190304291201,2.0
linguini,4.56,3.008261673776419,3.00167806360021,1.8571428571428572
priestess,3.86,4.00413083688821,4.038013343488804,3.4285714285714284
anguish,2.38,3.0987952340593092,3.097190304291201,2.0
rampage,3.14,3.1893287943421993,3.195933412078814,2.2857142857142856
hobbyhorse,4.19,3.0987952340593092,3.097190304291201,2.0
southeast,3.8,3.008261673776419,2.998447196503588,1.8571428571428572
boarder,3.52,3.4609294751908695,3.4455546967631263,2.571428571428571
daytime,4.31,2.707515696341364,2.670429692567426,1.7142857142857144
colony,3.77,2.7366609929277494,2.7022178731407496,1.7142857142857144
counterrevolution,2.2,3.0987952340593092,3.097190304291201,2.0
percussion,3.52,3.008261673776419,2.998447196503588,2.0
description,2.43,2.630743517277989,2.5866958426199087,1.7142857142857144
sycamore,4.48,3.3703959149079794,3.4865974574547307,2.428571428571429
invariance,1.62,2.7742358153812323,2.7431999656679418,1.7142857142857144
gopher,4.67,3.3703959149079794,3.3468115889755135,2.428571428571429
ex,2.58,3.4609294751908695,3.4455546967631263,2.571428571428571
bile,4.46,3.4609294751908695,3.5853405652423436,2.571428571428571
pedometer,4.93,3.2798623546250893,3.297907386963049,2.2857142857142856
bullet,4.83,3.1601834977558143,3.1673760986021122,2.428571428571429
fastener,4.1,3.1893287943421993,3.1493253734002877,2.142857142857143
cellblock,4.0,3.0987952340593092,3.100421171387823,2.142857142857143
recollection,2.07,3.0987952340593092,3.097190304291201,2.0
misconception,1.93,2.5878368394720894,2.5398984042064896,1.8571428571428572
unwieldiness,1.81,3.008261673776419,2.998447196503588,1.8571428571428572
reparation,2.37,3.3703959149079794,3.3934196276540396,2.428571428571429
indie,2.36,3.1893287943421993,3.195933412078814,2.142857142857143
bookmark,4.9,3.008261673776419,3.00167806360021,1.8571428571428572
butterfly,4.93,3.0042425160915136,2.9972944502872627,2.571428571428571
bassinet,4.71,3.2798623546250893,3.297907386963049,2.2857142857142856
desensitization,2.14,2.8271945532106395,2.8041918480249843,1.5714285714285714
cattiness,1.96,3.0987952340593092,3.097190304291201,2.0
undercarriage,4.54,3.317437177078572,3.3388894794902413,2.571428571428571
airforce,3.81,2.9177281134935296,2.8997040887159753,2.0
pleat,4.62,2.7366609929277494,2.7022178731407496,1.8571428571428572
wheelbarrow,4.79,3.4609294751908695,3.495393602538275,2.571428571428571
wormwood,4.44,3.1363700565127925,3.1414032639150156,2.571428571428571
mosquito,4.88,3.1893287943421993,3.1991642791754358,2.571428571428571
beekeeping,4.07,3.5514630354737595,3.5909058432292658,2.7142857142857144
pimple,4.77,3.4317841786044845,3.460374554868329,2.857142857142857
mogul,4.04,3.1893287943421993,3.195933412078814,2.142857142857143
fielder,3.89,3.2382683744776473,3.2027027753477606,2.7142857142857144
